year,teamID,playerID,role,days_IL,WARx,delta_WAR,delta_wins,note
1972,CLE,perryga01,pit,30,87.92944569840495,-14.182168661033055,-14.182168661033055,
1912,PIT,hendrcl01,pit,30,87.5689599022975,-14.124025790693144,-14.124025790693144,
1913,PHI,alexape01,pit,30,87.49293401908149,-14.111763551464756,-14.111763551464756,
1935,BOS,grovele01,pit,30,87.40578313883944,-14.097706957877328,-14.097706957877328,
1950,PHI,roberro01,pit,30,87.32019142457607,-14.083901842673558,-14.083901842673558,
1891,PHI,esperdu01,pit,30,87.2812744196928,-14.077624906402065,-14.077624906402065,
1955,NYA,fordwh01,pit,30,87.26253239879294,-14.074601999805314,-14.074601999805314,
1899,SLN,youngcy01,pit,30,87.18593877639714,-14.062248189741473,-14.062248189741473,
1894,CIN,chambel01,pit,30,87.13433159269772,-14.053924450435115,-14.053924450435115,
1952,CLE,lemonbo01,pit,30,87.01812044700982,-14.035180717259648,-14.035180717259648,
1878,ML2,weavesa01,pit,30,86.96973081420802,-14.027375937775487,-14.027375937775487,
1890,BSN,getzich01,pit,30,86.955396341687,-14.025063926078548,-14.025063926078548,
1922,NYA,shawkbo01,pit,30,86.93561360616748,-14.021873162285077,-14.021873162285077,
1930,WS1,hadlebu01,pit,30,86.93325886102097,-14.021493364680802,-14.021493364680802,
1956,DET,laryfr01,pit,30,86.92343813944464,-14.01990937732978,-14.01990937732978,
1889,PIT,staleha01,pit,30,86.81627828769567,-14.002625530273495,-14.002625530273495,
1951,NY1,maglisa01,pit,30,86.77437264792786,-13.995866556117397,-13.995866556117397,
1911,BOS,woodjo02,pit,30,86.76407090213765,-13.994204984215749,-13.994204984215749,
1936,BSN,macfada01,pit,30,86.72519895900352,-13.98793531596831,-13.98793531596831,
1999,HOU,hamptmi01,pit,30,86.68265632075061,-13.981073600121066,-13.981073600121066,
1972,PHI,carltst01,pit,30,86.65145338583919,-13.97604086868374,-13.97604086868374,
1883,CHN,goldsfr01,pit,30,86.60054837609229,-13.967830383240692,-13.967830383240692,
1948,CLE,lemonbo01,pit,30,86.46314895154806,-13.945669185733559,-13.945669185733559,
1945,CHN,wyseha01,pit,30,86.44316419489923,-13.942445837886972,-13.942445837886972,
1927,CHA,lyonste01,pit,30,86.42266310945848,-13.939139211202981,-13.939139211202981,
1901,CIN,hahnno01,pit,30,86.41574056704643,-13.938022672104262,-13.938022672104262,
1912,PHI,alexape01,pit,30,86.3714799873429,-13.930883868926273,-13.930883868926273,
1952,CLE,garcimi01,pit,30,86.33357549195651,-13.924770240638146,-13.924770240638146,
1998,ATL,glavito02,pit,30,86.32239067407848,-13.922966237754594,-13.922966237754594,
1968,SLN,gibsobo01,pit,30,86.29887392947882,-13.919173214432067,-13.919173214432067,
1905,CHN,reulbed01,pit,30,86.19427496962425,-13.902302414455523,-13.902302414455523,
1944,NY1,voisebi01,pit,30,86.16569844108625,-13.897693296949395,-13.897693296949395,
1888,PIT,galvipu01,pit,30,86.14584670101233,-13.894491403389086,-13.894491403389086,
1944,SLA,krameja01,pit,30,86.13086726873932,-13.892075365925697,-13.892075365925697,
1932,CHN,warnelo01,pit,30,86.09931129333083,-13.886985692472713,-13.886985692472713,
1946,NYA,chandsp01,pit,30,86.05068878825557,-13.879143352944446,-13.879143352944446,
1971,CHA,woodwi01,pit,30,85.88901250882863,-13.853066533682036,-13.853066533682036,
1897,BLN,corbejo01,pit,30,85.75991521171882,-13.832244388986906,-13.832244388986906,
1955,CHA,piercbi02,pit,30,85.7476773850923,-13.830270545982629,-13.830270545982629,
1973,NYN,seaveto01,pit,30,85.6812846539246,-13.819562040955581,-13.819562040955581,
1908,BRO,wilheka01,pit,30,85.67926862972507,-13.819236875762108,-13.819236875762108,
1896,CIN,dwyerfr01,pit,30,85.65130284946305,-13.814726266042427,-13.814726266042427,
1949,CLE,lemonbo01,pit,30,85.56448834495116,-13.800723926605025,-13.800723926605025,
1913,BOS,leonadu01,pit,30,85.49347406620828,-13.789270010678754,-13.789270010678754,
1945,SLA,pottene01,pit,30,85.4412739799914,-13.780850641934096,-13.780850641934096,
1930,BOS,gastomi01,pit,30,85.41784764043044,-13.777072200069425,-13.777072200069425,
1946,BSN,sainjo01,pit,30,85.40193987909738,-13.774506432112481,-13.774506432112481,
2005,HOU,pettian01,pit,30,85.36769767385444,-13.768983495782972,-13.768983495782972,
1915,WS1,johnswa01,pit,30,85.2910584050283,-13.75662232339166,-13.75662232339166,
1944,SLN,coopemo01,pit,30,85.27764788902164,-13.754459336938973,-13.754459336938973,
1882,BSN,whitnji01,pit,30,85.2729227542334,-13.753697218424742,-13.753697218424742,
1908,DET,summeed01,pit,30,85.23632487213027,-13.747794334214559,-13.747794334214559,
2019,HOU,verlaju01,pit,30,85.20306407633883,-13.74242968973207,-13.74242968973207,
2004,ARI,johnsra05,pit,30,85.19499276074025,-13.741127864635523,-13.741127864635523,
1940,CHN,passecl01,pit,30,85.04114116199517,-13.716313090644382,-13.716313090644382,
2009,SEA,hernafe02,pit,30,85.02376045355746,-13.713509750573783,-13.713509750573783,
1912,CIN,frommar01,pit,30,84.90212054646672,-13.693890410720439,-13.693890410720439,
1956,NY1,antonjo02,pit,30,84.88283963499954,-13.690780586290249,-13.690780586290249,
1946,DET,troutdi01,pit,30,84.8342241003418,-13.68293937102287,-13.68293937102287,
1935,PIT,blantcy01,pit,30,84.82248172763676,-13.681045439941412,-13.681045439941412,
1927,SLN,alexape01,pit,30,84.77445410618051,-13.673299049383953,-13.673299049383953,
1959,BAL,wilheho01,pit,30,84.76638130438815,-13.671996984578733,-13.671996984578733,
1936,BRO,mungova01,pit,30,84.70382628333537,-13.661907465054092,-13.661907465054092,
1920,CLE,covelst01,pit,30,84.58335870817369,-13.642477210995755,-13.642477210995755,
1959,ML1,spahnwa01,pit,30,84.58311212779354,-13.6424374399667,-13.6424374399667,
2005,FLO,willido03,pit,30,84.45831731748547,-13.62230924475572,-13.62230924475572,
1947,CHA,lopated01,pit,30,84.43460286594618,-13.618484333217125,-13.618484333217125,
1930,CHN,malonpa02,pit,30,84.41946987417683,-13.616043528093035,-13.616043528093035,
1887,NY1,welchmi01,pit,30,84.38262081300218,-13.610100131129382,-13.610100131129382,
1887,PHI,ferguch01,pit,30,84.36926566974752,-13.607946075765728,-13.607946075765728,
1893,SLN,clarkda02,pit,30,84.31382824882002,-13.599004556261292,-13.599004556261292,
1901,PIT,phillde01,pit,30,84.26569948804375,-13.591241852910281,-13.591241852910281,
1969,SLN,gibsobo01,pit,30,84.26136800796243,-13.590543227090714,-13.590543227090714,
1893,BLN,mullato01,pit,30,84.2492843195597,-13.588594245090274,-13.588594245090274,
1890,PHI,vicketo01,pit,30,84.24274686435554,-13.587539816831539,-13.587539816831539,
1899,BSN,willivi01,pit,30,84.23749554344428,-13.586692829587786,-13.586692829587786,
2010,SEA,hernafe02,pit,30,84.2144845136809,-13.582981373174338,-13.582981373174338,
1913,WS1,boehljo01,pit,30,84.19587749452833,-13.579980241052956,-13.579980241052956,
1936,BOS,grovele01,pit,30,84.13893901105334,-13.570796614686023,-13.570796614686023,
1932,NY1,hubbeca01,pit,30,84.11987150651969,-13.567721210728982,-13.567721210728982,
1890,CL4,beatied01,pit,30,83.89478951830533,-13.531417664242795,-13.531417664242795,
1912,BOS,obriebu01,pit,30,83.88744785127024,-13.530233524398426,-13.530233524398426,
1882,DTN,wiedmst01,pit,30,83.80993155235697,-13.517730895541447,-13.517730895541447,
1896,BLN,hoffebi01,pit,30,83.79879646818964,-13.515934914224134,-13.515934914224134,
1948,SLN,brechha01,pit,30,83.79818872427202,-13.515836891011617,-13.515836891011617,
1998,TOR,clemero02,pit,30,83.79500441068494,-13.515323292045958,-13.515323292045958,
1902,BSN,willivi01,pit,30,83.79479569439707,-13.515289628128558,-13.515289628128558,
1956,NYA,fordwh01,pit,30,83.78023539728346,-13.512941193110235,-13.512941193110235,
1885,PRO,radboch01,pit,30,83.66788394510485,-13.494819991145942,-13.494819991145942,
2001,ARI,johnsra05,pit,30,83.61160421705968,-13.485742615654786,-13.485742615654786,
1971,OAK,bluevi01,pit,30,83.55500569686984,-13.47661382207578,-13.47661382207578,
1907,CHA,walshed01,pit,30,83.51557480509179,-13.470254000821257,-13.470254000821257,
1893,CL4,cuppyni01,pit,30,83.41039078691847,-13.453288836599754,-13.453288836599754,
1966,LAN,koufasa01,pit,30,83.38521520940321,-13.449228259581163,-13.449228259581163,
1913,CLE,mitchwi01,pit,30,83.27410233560616,-13.431306828323574,-13.431306828323574,
1912,CHN,chenela01,pit,30,83.23528119063592,-13.425045353328374,-13.425045353328374,
1908,SLA,howelha01,pit,30,83.10735780795429,-13.404412549670045,-13.404412549670045,
2019,HOU,colege01,pit,30,83.06629569002666,-13.397789627423656,-13.397789627423656,
1911,CLE,greggve01,pit,30,83.03485857577874,-13.392719125125604,-13.392719125125604,
1944,BSN,tobinji01,pit,30,83.01364307046421,-13.389297269429711,-13.389297269429711,
1913,PHA,bendech01,pit,30,82.99018841517723,-13.385514260512457,-13.385514260512457,
2007,SDN,peavyja01,pit,30,82.96622662110482,-13.381649455016907,-13.381649455016907,
1913,BSN,tylerle01,pit,30,82.96120297129487,-13.380839188918527,-13.380839188918527,
1969,SFN,maricju01,pit,30,82.94582785473271,-13.378359331408502,-13.378359331408502,
1955,PHI,roberro01,pit,30,82.89647456622278,-13.370399123584319,-13.370399123584319,
1933,BSN,cantwbe01,pit,30,82.66868632399085,-13.333659084514654,-13.333659084514654,
1899,BLN,mcginjo01,pit,30,82.61673891268993,-13.325280469788698,-13.325280469788698,
2018,PHI,nolaaa01,pit,30,82.58515594542605,-13.320186442810654,-13.320186442810654,
1937,BSN,turneji01,pit,30,82.46984727028484,-13.301588269400781,-13.301588269400781,
1882,TRN,keefeti01,pit,30,82.45385465617083,-13.299008815511424,-13.299008815511424,
1997,ATL,maddugr01,pit,30,82.4413171958916,-13.296986644498645,-13.296986644498645,
1959,SFN,jonessa02,pit,30,82.38982539699585,-13.288681515644491,-13.288681515644491,
1912,CLE,greggve01,pit,30,82.32694383426112,-13.278539328106632,-13.278539328106632,
1911,PIT,adamsba01,pit,30,82.2979230881271,-13.273858562601147,-13.273858562601147,
1901,BSN,willivi01,pit,30,82.22452785027934,-13.262020621012796,-13.262020621012796,
1888,BSN,sowdebi01,pit,30,82.22309467428562,-13.261789463594454,-13.261789463594454,
1885,PHI,dailyed01,pit,30,82.2181053160347,-13.260984728392692,-13.260984728392692,
1876,HAR,bondto01,pit,30,82.15253429902567,-13.250408757907367,-13.250408757907367,
1956,BRO,newcodo01,pit,30,82.12748782779308,-13.246369004482753,-13.246369004482753,
1909,CHN,brownmo01,pit,30,82.1157288949875,-13.244472402417339,-13.244472402417339,
1956,PIT,frienbo01,pit,30,82.05873261394139,-13.235279453861514,-13.235279453861514,
2018,WAS,scherma01,pit,30,82.02413380827636,-13.229699001334897,-13.229699001334897,
1947,PHI,leonadu02,pit,30,82.00711744128238,-13.226954426013286,-13.226954426013286,
1930,DET,uhlege01,pit,30,81.95921460096291,-13.21922816144563,-13.21922816144563,
1996,ATL,maddugr01,pit,30,81.91972049264274,-13.212858143974636,-13.212858143974636,
1945,CLE,gromest01,pit,30,81.8032366931247,-13.194070434374952,-13.194070434374952,
1892,PHI,keefeti01,pit,30,81.7660488092103,-13.188072388582306,-13.188072388582306,
1889,CL4,bakelje01,pit,30,81.74227148941756,-13.184237337002832,-13.184237337002832,
1922,DET,pillehe01,pit,30,81.5905957858532,-13.15977351384729,-13.15977351384729,
2019,NYN,degroja01,pit,30,81.49069538822029,-13.143660546487142,-13.143660546487142,
1879,PRO,mathebo01,pit,30,81.42433210887681,-13.132956791754324,-13.132956791754324,
1927,CHA,thomato02,pit,30,81.4226631094585,-13.132687598299757,-13.132687598299757,
1913,SLN,sallesl01,pit,30,81.42236057431936,-13.132638802309573,-13.132638802309573,
1889,NY1,keefeti01,pit,30,81.37410784933624,-13.124856104731652,-13.124856104731652,
1955,BOS,sullifr01,pit,30,81.28879799087844,-13.111096450141682,-13.111096450141682,
1933,SLN,deandi01,pit,30,81.25101476281145,-13.10500238109862,-13.10500238109862,
1928,NY1,bentola01,pit,30,81.15077147258752,-13.088834108481858,-13.088834108481858,
1929,CLE,hudliwi01,pit,30,81.08375673810602,-13.07802528033968,-13.07802528033968,
2013,LAN,kershcl01,pit,30,81.0161137417294,-13.067115119633774,-13.067115119633774,
2000,ATL,glavito02,pit,30,81.00005098338778,-13.064524352159319,-13.064524352159319,
1925,WS1,covelst01,pit,30,80.98102876233725,-13.061456251989878,-13.061456251989878,
1927,BRO,vanceda01,pit,30,80.95404523267166,-13.057104069785751,-13.057104069785751,
2005,SLN,carpech01,pit,30,80.92141051505916,-13.051840405654703,-13.051840405654703,
1902,CIN,hahnno01,pit,30,80.89787662902793,-13.04804461758515,-13.04804461758515,
1911,NYA,fordru01,pit,30,80.82209896179462,-13.035822413192681,-13.035822413192681,
1891,CL4,grubehe01,pit,30,80.6286182916652,-13.004615853494387,-13.004615853494387,
1894,NY1,westehu01,pit,30,80.62443201446742,-13.003940647494744,-13.003940647494744,
2009,SFN,linceti01,pit,30,80.58667886397326,-12.997851429673107,-12.997851429673107,
1952,NYA,reynoal01,pit,30,80.5148356164243,-12.986263809100695,-12.986263809100695,
1945,WS1,leonadu02,pit,30,80.49601245304756,-12.98322781500767,-12.98322781500767,
1944,NYA,borowha01,pit,30,80.48144927328717,-12.980878915046317,-12.980878915046317,
1902,BOS,youngcy01,pit,30,80.43836929376766,-12.973930531252849,-12.973930531252849,
1896,CHN,griffcl01,pit,30,80.40264620731902,-12.968168743115971,-12.968168743115971,
1905,BOS,youngcy01,pit,30,80.33816288088974,-12.95776820659512,-12.95776820659512,
1933,CHN,bushgu01,pit,30,80.33451475620537,-12.957179799387962,-12.957179799387962,
1929,WS1,marbefi01,pit,30,80.27693378159051,-12.947892545417824,-12.947892545417824,
1920,PIT,adamsba01,pit,30,80.25848679444344,-12.944917224910233,-12.944917224910233,
1997,HOU,kileda01,pit,30,80.2256307868895,-12.939617868853144,-12.939617868853144,
1973,MIN,blylebe01,pit,30,80.10833625008793,-12.920699395175472,-12.920699395175472,
1912,CIN,suggsge01,pit,30,80.0383193431737,-12.909406345673176,-12.909406345673176,
1921,CIN,rixeyep01,pit,30,80.01683101202688,-12.905940485810788,-12.905940485810788,
1887,CHN,baldwma01,pit,30,79.98206749000788,-12.900333466130302,-12.900333466130302,
1947,PHA,marchph01,pit,30,79.95873400888567,-12.896570001433172,-12.896570001433172,
1923,CHN,alexape01,pit,30,79.93548560585214,-12.892820259008408,-12.892820259008408,
1975,BAL,palmeji01,pit,30,79.92638683316807,-12.891352715027107,-12.891352715027107,
2018,TBA,snellbl01,pit,30,79.91704006659484,-12.889845172031425,-12.889845172031425,
2010,PHI,hallaro01,pit,30,79.80412864390925,-12.871633652243426,-12.871633652243426,
1916,WS1,johnswa01,pit,30,79.73651360872728,-12.860728001407626,-12.860728001407626,
2015,LAN,greinza01,pit,30,79.7360764388569,-12.860657490138209,-12.860657490138209,
1946,NYA,bevenbi01,pit,30,79.69943769741376,-12.854748015711897,-12.854748015711897,
1912,PIT,otoolma01,pit,30,79.69048600380798,-12.853304194162577,-12.853304194162577,
2004,MIL,sheetbe01,pit,30,79.68472164570736,-12.852374458985057,-12.852374458985057,
2018,HOU,verlaju01,pit,30,79.67295151799611,-12.850476051289695,-12.850476051289695,
1883,BSN,buffich01,pit,30,79.63473724149235,-12.844312458305216,-12.844312458305216,
1921,NYA,maysca01,pit,30,79.51827167458157,-12.82552768944864,-12.82552768944864,
1880,CN1,whitewi01,pit,30,79.47530716179246,-12.818597929321363,-12.818597929321363,
1929,CHA,thomato02,pit,30,79.43905647917313,-12.812751045027925,-12.812751045027925,
2009,SLN,wainwad01,pit,30,79.43800077798417,-12.812580770642608,-12.812580770642608,
2000,NYN,hamptmi01,pit,30,79.34721063921468,-12.797937199873335,-12.797937199873335,
2000,LAN,parkch01,pit,30,79.2946536192765,-12.789460261173629,-12.789460261173629,
1950,BSN,spahnwa01,pit,30,79.2699323791921,-12.785472964385821,-12.785472964385821,
1952,PHA,shantbo01,pit,30,79.2564080248022,-12.78329161690358,-12.78329161690358,
1978,NYA,guidrro01,pit,30,79.20038322736735,-12.774255359252798,-12.774255359252798,
1890,NY1,welchmi01,pit,30,79.19798342062809,-12.773868293649691,-12.773868293649691,
2015,CHN,arrieja01,pit,30,79.17018639744714,-12.769384902814055,-12.769384902814055,
1965,LAN,koufasa01,pit,30,79.15246798577448,-12.766527094479754,-12.766527094479754,
1969,LAN,singebi01,pit,30,79.11201221182637,-12.760001969649414,-12.760001969649414,
1933,CHN,rootch01,pit,30,79.08132847845728,-12.755052980396336,-12.755052980396336,
1950,NY1,jansela01,pit,30,79.07246213064107,-12.753622924296947,-12.753622924296947,
1944,PHA,newsobo01,pit,30,79.02210049111254,-12.7455000792117,-12.7455000792117,
2004,MIN,santajo01,pit,30,78.96251702625013,-12.735889842943568,-12.735889842943568,
1920,CHN,vaughhi01,pit,30,78.9574316544771,-12.735069621689854,-12.735069621689854,
1956,CLE,lemonbo01,pit,30,78.94484536827053,-12.733039575527505,-12.733039575527505,
1934,CLE,hardeme01,pit,30,78.90478684232218,-12.72657852295519,-12.72657852295519,
1922,WS1,johnswa01,pit,30,78.86419958752023,-12.720032191535521,-12.720032191535521,
1921,BRO,grimebu01,pit,30,78.78324000875789,-12.70697419496095,-12.70697419496095,
2022,MIA,alcansa01,pit,30,78.65198015840902,-12.685803251356292,-12.685803251356292,
1901,PHI,orthal01,pit,30,78.65035593175335,-12.685541279315057,-12.685541279315057,
1911,PIT,leifile01,pit,30,78.60933934781052,-12.678925701259761,-12.678925701259761,
1993,ATL,maddugr01,pit,30,78.6080705864939,-12.678721062337724,-12.678721062337724,
1911,PHA,planked01,pit,30,78.51068270211123,-12.663013339050197,-12.663013339050197,
1971,NYN,seaveto01,pit,30,78.49866441625127,-12.661074905846979,-12.661074905846979,
1901,BRO,donovbi01,pit,30,78.48736662264648,-12.659252681072012,-12.659252681072012,
2023,NYA,colege01,pit,30,78.48287006503512,-12.658527429844373,-12.658527429844373,
1996,ATL,smoltjo01,pit,30,78.43524802027365,-12.650846454882846,-12.650846454882846,
1935,NY1,schumha02,pit,30,78.37306442489496,-12.640816842724993,-12.640816842724993,
1908,BRO,ruckena01,pit,30,78.30047051177216,-12.629108147060025,-12.629108147060025,
1894,BSN,staleha01,pit,30,78.22906487247424,-12.617591108463587,-12.617591108463587,
1892,BRO,steined01,pit,30,78.2161353744958,-12.615505705563839,-12.615505705563839,
1938,CHN,bryancl01,pit,30,78.10887721704569,-12.598206002749304,-12.598206002749304,
1908,SLN,raymobu01,pit,30,78.10735780795432,-12.597960936766825,-12.597960936766825,
1923,SLA,vangiel01,pit,30,77.96869541875056,-12.575596035282347,-12.575596035282347,
1941,CHA,leeth01,pit,30,77.96629929830617,-12.57520956424293,-12.57520956424293,
1954,NY1,antonjo02,pit,30,77.9396303578002,-12.570908122225838,-12.570908122225838,
1998,PHI,schilcu01,pit,30,77.93291698155126,-12.569825319605041,-12.569825319605041,
2005,HOU,oswalro01,pit,30,77.92141051505915,-12.567969437912765,-12.567969437912765,
1951,NY1,jansela01,pit,30,77.8516504850869,-12.556717820175308,-12.556717820175308,
1927,NYA,hoytwa01,pit,30,77.81909851698111,-12.55146750273889,-12.55146750273889,
1890,BRO,carutbo01,pit,30,77.81891115001744,-12.551437282260878,-12.551437282260878,
1935,NY1,hubbeca01,pit,30,77.81495859592945,-12.550799773537008,-12.550799773537008,
2014,SEA,hernafe02,pit,30,77.80703107221669,-12.549521140680111,-12.549521140680111,
1942,SLN,coopemo01,pit,30,77.8040669182305,-12.5490430513275,-12.5490430513275,
