season,name,n_teams,pos_change_suggestion
1903,Billy Sullivan,1,No Change
1903,Bob Ewing,1,No Change
1903,Bob Rhoads,2,Utility Tryout
1903,Bob Wicker,2,Utility Tryout
1903,Bobby Lowe,1,No Change
1903,Bobby Wallace,1,No Change
1903,Brickyard Kennedy,1,No Change
1903,Buck Freeman,1,No Change
1903,Buck Hooker,1,No Change
1903,Bucky Veil,1,No Change
1903,Carl Lundgren,1,No Change
1903,Casey Patten,1,No Change
1903,Champ Osteen,1,No Change
1903,Chappie McFarland,1,No Change
1903,Charles Bender,1,No Change
1903,Charles Moran,1,No Change
1903,Charles Zimmer,1,No Change
1903,Charlie Babb,1,No Change
1903,Charlie Carr,1,No Change
1903,Charlie DeArmond,1,No Change
1903,Charlie Dexter,1,No Change
1903,Charlie Hemphill,1,No Change
1903,Charlie Hickman,1,No Change
1903,Charlie Moran,1,No Change
1903,Chick Fraser,1,No Change
1903,Chick Stahl,1,No Change
1903,Christy Mathewson,1,No Change
1903,Clarence Currie,2,Utility Tryout
1903,Clark Griffith,1,No Change
1903,Claude Gouzzie,1,No Change
1903,Claude Ritchey,1,No Change
1903,Connie McGeehan,1,No Change
1903,Cozy Dolan,2,Utility Tryout
1903,Cy Falkenberg,1,No Change
1903,Cy Morgan,1,No Change
1903,Cy Seymour,1,No Change
1903,Cy Young,1,No Change
1903,Dan Kerwin,1,No Change
1903,Dan McGann,1,No Change
1903,Danny Green,1,No Change
1903,Danny Hoffman,1,No Change
1903,Danny Murphy,1,No Change
1903,Dave Brain,1,No Change
1903,Dave Fultz,1,No Change
1903,Davy Dunkle,2,Utility Tryout
1903,Davy Jones,1,No Change
1903,Deacon McGuire,1,No Change
1903,Deacon Phillippe,1,No Change
1903,Dick Harley,1,No Change
1903,Dick Padden,1,No Change
1903,Doc Gessler,2,Utility Tryout
1903,Doc Powers,1,No Change
1903,Doc Scanlan,1,No Change
1903,Doc White,1,No Change
1903,Ducky Holmes,2,Utility Tryout
1903,Duff Cooley,1,No Change
1903,Duke Farrell,1,No Change
1903,Dutch Jordan,1,No Change
1903,Earl Moore,1,No Change
1903,Ed Abbaticchio,1,No Change
1903,Ed Delahanty,1,No Change
1903,Ed Doheny,1,No Change
1903,Ed Gremminger,1,No Change
1903,Ed Hilley,1,No Change
1903,Ed Householder,1,No Change
1903,Ed Hug,1,No Change
1903,Ed Killian,1,No Change
1903,Ed McFarland,1,No Change
1903,Ed Murphy,1,No Change
1903,Ed Phelps,1,No Change
1903,Ed Pinnance,1,No Change
1903,Ed Poole,1,No Change
1903,Ed Siever,1,No Change
1903,Ed Taylor,1,No Change
1903,Ed Walker,1,No Change
1903,Eddie Plank,1,No Change
1903,Eddie Quick,1,No Change
1903,Elmer Bliss,1,No Change
1903,Elmer Flick,1,No Change
1903,Emil Haberer,1,No Change
1903,Emmet Heidrick,1,No Change
1903,Ernie Courtney,2,Utility Tryout
1903,Ernie Diehl,1,No Change
1903,Fielder Jones,1,No Change
1903,Frank Bonner,1,No Change
1903,Frank Bowerman,1,No Change
1903,Frank Chance,1,No Change
1903,Frank Isbell,1,No Change
1903,Frank Kitson,1,No Change
1903,Frank McManus,1,No Change
1903,Frank Owen,1,No Change
1903,Frank Roth,1,No Change
1903,Fred Abbott,1,No Change
1903,Fred Burchell,1,No Change
1903,Fred Carisch,1,No Change
1903,Fred Clarke,1,No Change
1903,Fred Holmes,1,No Change
1903,Fred Jacklitsch,1,No Change
1903,Fred Mitchell,1,No Change
1903,Fred Tenney,1,No Change
1903,Freddy Parent,1,No Change
1903,Fritz Buelow,1,No Change
1903,Gene Curtis,1,No Change
1903,Gene DeMontreville,1,No Change
1903,Gene Wright,2,Utility Tryout
1903,George Barclay,1,No Change
1903,George Browne,1,No Change
1903,George Carey,1,No Change
1903,George Davis,1,No Change
1903,George LaChance,1,No Change
1903,George Magoon,2,Utility Tryout
1903,George Merritt,1,No Change
1903,George Moriarty,1,No Change
1903,George Mullin,1,No Change
1903,George Smith,1,No Change
1903,George Stone,1,No Change
1903,George Van Haltren,1,No Change
1903,George Winter,1,No Change
1903,Ginger Beaumont,1,No Change
1903,Grant Thatcher,1,No Change
1903,Gus Dorner,1,No Change
1903,Gus Thompson,1,No Change
1903,Hans Lobert,1,No Change
1903,Happy Iott,1,No Change
1903,Happy Townsend,1,No Change
1903,Harry Aubrey,1,No Change
1903,Harry Bay,1,No Change
1903,Harry Bemis,1,No Change
1903,Harry Berte,1,No Change
1903,Harry Betts,1,No Change
1903,Harry Clark,1,No Change
1903,Harry Davis,1,No Change
1903,Harry Gleason,1,No Change
1903,Harry Howell,1,No Change
1903,Harry Kane,1,No Change
1903,Harry Smith,1,No Change
1903,Harry Steinfeldt,1,No Change
1903,Harry Wolverton,1,No Change
1903,Harry Wood,1,No Change
1903,Heinie Peitz,1,No Change
1903,Henry Schmidt,1,No Change
1903,Henry Thielman,1,No Change
1903,Herm McFarland,1,No Change
1903,Herman Long,2,Utility Tryout
1903,Hobe Ferris,1,No Change
1903,Homer Smoot,1,No Change
1903,Honus Wagner,1,No Change
1903,Howard Wilson,1,No Change
1903,Hugh Hill,1,No Change
1903,Hughie Hearne,1,No Change
1903,Hughie Jennings,1,No Change
1903,Hunter Hill,1,No Change
1903,Jack Burns,1,No Change
1903,Jack Chesbro,1,No Change
1903,Jack Coveney,1,No Change
1903,Jack Cronin,1,No Change
1903,Jack Doscher,2,Utility Tryout
1903,Jack Doyle,1,No Change
1903,Jack Dunleavy,1,No Change
1903,Jack Dunn,1,No Change
1903,Jack Hardy,1,No Change
1903,Jack Harper,1,No Change
1903,Jack Hendricks,1,No Change
1903,Jack McCarthy,2,Utility Tryout
1903,Jack McFetridge,1,No Change
1903,Jack Morrissey,1,No Change
1903,Jack O'Brien,1,No Change
1903,Jack O'Connor,1,No Change
1903,Jack O'Neill,1,No Change
1903,Jack Pfiester,1,No Change
1903,Jack Powell,1,No Change
1903,Jack Ryan,1,No Change
1903,Jack Slattery,2,Utility Tryout
1903,Jack Sutthoff,1,No Change
1903,Jack Taylor,1,No Change
1903,Jack Thoney,1,No Change
1903,Jack Warner,1,No Change
1903,Jack Zalusky,1,No Change
1903,Jake Beckley,1,No Change
1903,Jake Stahl,1,No Change
1903,Jake Weimer,1,No Change
1903,James Casey,1,No Change
1903,Jesse Burkett,1,No Change
1903,Jesse Stovall,1,No Change
1903,Jesse Tannehill,1,No Change
1903,Jim Cook,1,No Change
1903,Jim Fairbank,1,No Change
1903,Jim Hackett,1,No Change
1903,Jimmy Barrett,1,No Change
1903,Jimmy Burke,1,No Change
1903,Jimmy Callahan,1,No Change
1903,Jimmy Collins,1,No Change
1903,Jimmy Ryan,1,No Change
1903,Jimmy Sebring,1,No Change
1903,Jimmy Sheckard,1,No Change
1903,Jimmy Slagle,1,No Change
1903,Jimmy Wiggs,1,No Change
1903,Jimmy Williams,1,No Change
1903,Joe Kelley,1,No Change
1903,Joe Marshall,1,No Change
1903,Joe Martin,2,Utility Tryout
1903,Joe McGinnity,1,No Change
1903,Joe Stanley,1,No Change
1903,Joe Sugden,1,No Change
1903,Joe Tinker,1,No Change
1903,Joe Yeager,1,No Change
1903,John Anderson,1,No Change
1903,John Barry,1,No Change
1903,John Deering,2,Utility Tryout
1903,John Dobbs,2,Utility Tryout
1903,John Farrell,1,No Change
1903,John Ganzel,1,No Change
1903,John Gochnaur,1,No Change
1903,John Kalahan,1,No Change
1903,John Lovett,1,No Change
1903,John Malarkey,1,No Change
1903,John McGraw,1,No Change
1903,John Menefee,1,No Change
1903,John Murphy,1,No Change
1903,John Rudolph,1,No Change
1903,John Skopec,1,No Change
1903,John Terry,1,No Change
1903,John Titus,1,No Change
1903,John Walsh,1,No Change
1903,Johnny Evers,1,No Change
1903,Johnny Kling,1,No Change
1903,Judge McCredie,1,No Change
1903,Kaiser Wilhelm,1,No Change
1903,Kid Elberfeld,2,Utility Tryout
1903,Kid Gleason,1,No Change
1903,Kip Selbach,1,No Change
1903,Kitty Bransfield,1,No Change
1903,Klondike Douglass,1,No Change
1903,Larry McLean,1,No Change
1903,Larry Milton,1,No Change
1903,Lave Cross,1,No Change
1903,Lave Winham,1,No Change
1903,Lee DeMontreville,1,No Change
1903,Lee Fohl,1,No Change
1903,Lee Tannehill,1,No Change
1903,Lefty Davis,1,No Change
1903,Lew Drill,1,No Change
1903,Lew Moren,1,No Change
1903,Lew Ritter,1,No Change
1903,Lewis Wiltse,1,No Change
1903,Libe Washburn,1,No Change
1903,Lon Ury,1,No Change
1903,Lou Criger,1,No Change
1903,Lou Gertenrich,1,No Change
1903,Luther Taylor,1,No Change
1903,Mal Eason,1,No Change
1903,Malachi Kittridge,2,Utility Tryout
1903,Martin Glendon,1,No Change
1903,Matt Broderick,1,No Change
1903,Merle Adkins,1,No Change
1903,Mike Donlin,1,No Change
1903,Mike Kahoe,1,No Change
1903,Mike O'Neill,1,No Change
1903,Monte Beville,1,No Change
1903,Monte Cross,1,No Change
1903,Mordecai Brown,1,No Change
1903,Nap Lajoie,1,No Change
1903,Ned Garvin,1,No Change
1903,Nick Altrock,2,Utility Tryout
1903,Noodles Hahn,1,No Change
1903,Norwood Gibson,1,No Change
1903,Ollie Pickering,1,No Change
1903,Oscar Jones,1,No Change
1903,Ossee Schrecongost,1,No Change
1903,Otto Krueger,1,No Change
1903,Otto Williams,2,Utility Tryout
1903,Owen Shannon,1,No Change
1903,Paddy Greene,2,Utility Tryout
1903,Pat Carney,1,No Change
1903,Pat Deisel,1,No Change
1903,Pat Hynes,1,No Change
1903,Pat McCauley,1,No Change
1903,Pat Moran,1,No Change
1903,Patsy Donovan,1,No Change
1903,Patsy Dougherty,1,No Change
1903,Patsy Flaherty,1,No Change
1903,Peaches Graham,1,No Change
1903,Pete Cregan,1,No Change
1903,Pinky Swander,1,No Change
1903,Pop Williams,3,Utility Tryout
1903,Rabbit Robinson,1,No Change
1903,Red Ames,1,No Change
1903,Red Donahue,2,Utility Tryout
1903,Red Dooin,1,No Change
1903,Reddy Grey,1,No Change
1903,Roger Bresnahan,1,No Change
1903,Roscoe Miller,1,No Change
1903,Roy Brashear,1,No Change
1903,Roy Evans,2,Utility Tryout
1903,Roy Patterson,1,No Change
1903,Roy Thomas,1,No Change
1903,Rube Kisinger,1,No Change
1903,Rube Vickers,1,No Change
1903,Rube Waddell,1,No Change
1903,Rudy Hulswitt,1,No Change
1903,Sam Crawford,1,No Change
1903,Sam Leever,1,No Change
1903,Sam Mertes,1,No Change
1903,Sammy Strang,1,No Change
1903,Simon Nicholls,1,No Change
1903,Socks Seybold,1,No Change
1903,Solly Hofman,1,No Change
1903,Sport McAllister,1,No Change
1903,Stan Yerkes,1,No Change
1903,Tad Quinn,1,No Change
1903,Tim Flood,1,No Change
1903,Tim Jordan,1,No Change
1903,Togie Pittinger,1,No Change
1903,Tom Daly,2,Utility Tryout
1903,Tom Hughes,1,No Change
1903,Tom McCreery,2,Utility Tryout
1903,Tommy Corcoran,1,No Change
1903,Tommy Leach,1,No Change
1903,Tommy Raub,1,No Change
1903,Topsy Hartsel,1,No Change
1903,Tully Sparks,1,No Change
1903,Vic Willis,1,No Change
1903,War Sanders,1,No Change
1903,Warren McLaughlin,1,No Change
1903,Weldon Henley,1,No Change
1903,Wid Conroy,1,No Change
1903,Wiley Piatt,1,No Change
1903,William Clarke,1,No Change
1903,Willie Keeler,1,No Change
1903,Willie Sudhoff,1,No Change
1903,Wyatt Lee,1,No Change
1904,Addie Joss,1,No Change
1904,Admiral Schlei,1,No Change
1904,Al Orth,2,Utility Tryout
1904,Aleck Smith,1,No Change
1904,Ambrose Puttmann,1,No Change
1904,Andy Coakley,1,No Change
1904,Andy Sullivan,1,No Change
1904,Art Bader,1,No Change
1904,Art Devlin,1,No Change
1904,Barney Pelty,1,No Change
1904,Barney Wolfe,2,Utility Tryout
1904,Barry McCormick,1,No Change
1904,Beany Jacobson,1,No Change
1904,Bill Bergen,1,No Change
1904,Bill Bernhard,1,No Change
1904,Bill Bradley,1,No Change
1904,Bill Byers,1,No Change
1904,Bill Carney,1,No Change
1904,Bill Coughlin,2,Utility Tryout
1904,Bill Dahlen,1,No Change
1904,Bill Dinneen,1,No Change
1904,Bill Donovan,1,No Change
1904,Bill Duggleby,1,No Change
1904,Bill Lauterborn,1,No Change
1904,Bill Reidy,1,No Change
1904,Bill Schwartz,1,No Change
1904,Billy Gilbert,1,No Change
1904,Billy Lush,1,No Change
1904,Billy Milligan,1,No Change
1904,Billy Sullivan,1,No Change
1904,Bob Ewing,1,No Change
1904,Bob Hall,1,No Change
1904,Bob Rhoads,1,No Change
1904,Bob Unglaub,2,Utility Tryout
1904,Bob Wicker,1,No Change
1904,Bob Wood,1,No Change
1904,Bobby Lowe,2,Utility Tryout
1904,Bobby Wallace,1,No Change
1904,Buck Freeman,1,No Change
1904,Bucky Veil,1,No Change
1904,Bugs Raymond,1,No Change
1904,Bull Durham,1,No Change
1904,Bull Smith,1,No Change
1904,Butch Rementer,1,No Change
1904,Buttons Briggs,1,No Change
1904,Carl Lundgren,1,No Change
1904,Casey Patten,1,No Change
1904,Champ Osteen,1,No Change
1904,Chappie McFarland,1,No Change
1904,Charles Bender,1,No Change
1904,Charles Moran,2,Utility Tryout
1904,Charley O'Leary,1,No Change
1904,Charlie Babb,1,No Change
1904,Charlie Carr,2,Utility Tryout
1904,Charlie Case,1,No Change
1904,Charlie Hemphill,1,No Change
1904,Charlie Hickman,2,Utility Tryout
1904,Charlie Jaeger,1,No Change
1904,Charlie Jones,1,No Change
1904,Charlie Loudenslager,1,No Change
1904,Charlie Swindells,1,No Change
1904,Chick Fraser,1,No Change
1904,Chick Robitaille,1,No Change
1904,Chick Stahl,1,No Change
1904,Christy Mathewson,1,No Change
1904,Clark Griffith,1,No Change
1904,Claude Berry,1,No Change
1904,Claude Elliott,2,Utility Tryout
1904,Claude Ritchey,1,No Change
1904,Claude Rossman,1,No Change
1904,Cozy Dolan,1,No Change
1904,Cy Ferry,1,No Change
1904,Cy Morgan,1,No Change
1904,Cy Seymour,1,No Change
1904,Cy Young,1,No Change
1904,Dan Brouthers,1,No Change
1904,Dan McGann,1,No Change
1904,Danny Green,1,No Change
1904,Danny Hoffman,1,No Change
1904,Danny Murphy,1,No Change
1904,Danny Shay,1,No Change
1904,Dave Brain,1,No Change
1904,Dave Fultz,1,No Change
1904,Dave Zearfoss,1,No Change
1904,Davy Dunkle,1,No Change
1904,Davy Jones,1,No Change
1904,Deacon McGuire,1,No Change
1904,Deacon Phillippe,1,No Change
1904,Deacon Van Buren,2,Utility Tryout
1904,Del Mason,1,No Change
1904,Dick Padden,1,No Change
1904,Doc Gessler,1,No Change
1904,Doc Marshall,3,Utility Tryout
1904,Doc Powers,1,No Change
1904,Doc Reisling,1,No Change
1904,Doc Scanlan,2,Utility Tryout
1904,Doc White,1,No Change
1904,Ducky Holmes,1,No Change
1904,Duff Cooley,1,No Change
1904,Duke Farrell,1,No Change
1904,Dutch Jordan,1,No Change
1904,Earl Moore,1,No Change
1904,Ed Abbaticchio,1,No Change
1904,Ed Gremminger,1,No Change
1904,Ed Killian,1,No Change
1904,Ed McFarland,1,No Change
1904,Ed McNichol,1,No Change
1904,Ed Phelps,1,No Change
1904,Ed Poole,1,No Change
1904,Ed Siever,1,No Change
1904,Ed Walsh,1,No Change
1904,Eddie Plank,1,No Change
1904,Elmer Bliss,1,No Change
1904,Elmer Flick,1,No Change
1904,Elmer Stricklett,1,No Change
1904,Emil Batch,1,No Change
1904,Emmet Heidrick,1,No Change
1904,Ernie Diehl,1,No Change
1904,Ernie Groth,1,No Change
1904,Fielder Jones,1,No Change
1904,Frank Bowerman,1,No Change
1904,Frank Chance,1,No Change
1904,Frank Corridon,2,Utility Tryout
1904,Frank Dillon,1,No Change
1904,Frank Huelsman,4,Utility Tryout
1904,Frank Isbell,1,No Change
1904,Frank Kitson,1,No Change
1904,Frank McManus,2,Utility Tryout
1904,Frank Owen,1,No Change
1904,Frank Roth,1,No Change
1904,Frank Schulte,1,No Change
1904,Frank Smith,1,No Change
1904,Fred Abbott,1,No Change
1904,Fred Applegate,1,No Change
1904,Fred Carisch,1,No Change
1904,Fred Clarke,1,No Change
1904,Fred Glade,1,No Change
1904,Fred Holmes,1,No Change
1904,Fred Jacklitsch,1,No Change
1904,Fred Mitchell,2,Utility Tryout
1904,Fred Odwell,1,No Change
1904,Fred Raymer,1,No Change
1904,Fred Tenney,1,No Change
1904,Freddy Parent,1,No Change
1904,Fritz Buelow,2,Utility Tryout
1904,Gabby Street,1,No Change
1904,Gene DeMontreville,1,No Change
1904,Gene McAuliffe,1,No Change
1904,Gene Wright,1,No Change
1904,George Barclay,2,Utility Tryout
1904,George Browne,1,No Change
1904,George Davis,1,No Change
1904,George LaChance,1,No Change
1904,George Moriarty,1,No Change
1904,George Mullin,1,No Change
1904,George Nill,1,No Change
1904,George Stovall,1,No Change
1904,George Winter,1,No Change
1904,Ginger Beaumont,1,No Change
1904,Grant Thatcher,1,No Change
1904,Gus Dundon,1,No Change
1904,Happy Townsend,1,No Change
1904,Harry Bay,1,No Change
1904,Harry Bemis,1,No Change
1904,Harry Cassady,1,No Change
1904,Harry Davis,1,No Change
1904,Harry Gleason,1,No Change
1904,Harry Howell,1,No Change
1904,Harry Lumley,1,No Change
1904,Harry McChesney,1,No Change
1904,Harry McCormick,2,Utility Tryout
1904,Harry Ostdiek,1,No Change
1904,Harry Smith,1,No Change
1904,Harry Steinfeldt,1,No Change
1904,Harry Vahrenhorst,1,No Change
1904,Harry Wolverton,1,No Change
1904,Heinie Peitz,1,No Change
1904,Herman Long,1,No Change
1904,Hobe Ferris,1,No Change
1904,Homer Smoot,1,No Change
1904,Honus Wagner,1,No Change
1904,Hooks Wiltse,1,No Change
1904,Howard Wilson,1,No Change
1904,Howie Camnitz,1,No Change
1904,Hugh Duffy,1,No Change
1904,Hugh Hill,1,No Change
1904,Hunter Hill,2,Utility Tryout
1904,Ike Van Zandt,1,No Change
1904,Izzy Hoffman,1,No Change
1904,Jack Burns,1,No Change
1904,Jack Chesbro,1,No Change
1904,Jack Cronin,1,No Change
1904,Jack Doscher,1,No Change
1904,Jack Doyle,2,Utility Tryout
1904,Jack Dunleavy,1,No Change
1904,Jack Dunn,1,No Change
1904,Jack Gilbert,1,No Change
1904,Jack Harper,1,No Change
1904,Jack Hickey,1,No Change
1904,Jack McCarthy,1,No Change
1904,Jack O'Connor,1,No Change
1904,Jack O'Neill,1,No Change
1904,Jack Pfiester,1,No Change
1904,Jack Powell,1,No Change
1904,Jack Rafter,1,No Change
1904,Jack Sutthoff,2,Utility Tryout
1904,Jack Taylor,1,No Change
1904,Jack Thoney,2,Utility Tryout
1904,Jack Warner,1,No Change
1904,Jack White,1,No Change
1904,Jake Beckley,1,No Change
1904,Jake Stahl,1,No Change
1904,Jake Weimer,1,No Change
1904,James Casey,1,No Change
1904,Jesse Burkett,1,No Change
1904,Jesse Purnell,1,No Change
1904,Jesse Stovall,1,No Change
1904,Jesse Tannehill,1,No Change
1904,Jiggs Donahue,1,No Change
1904,Jim Delahanty,1,No Change
1904,Jim Fairbank,1,No Change
1904,Jim McGinley,1,No Change
1904,Jim Mullen,2,Utility Tryout
1904,Jim O'Rourke,1,No Change
1904,Jimmy Archer,1,No Change
1904,Jimmy Barrett,1,No Change
1904,Jimmy Burke,1,No Change
1904,Jimmy Callahan,1,No Change
1904,Jimmy Collins,1,No Change
1904,Jimmy Sebring,2,Utility Tryout
1904,Jimmy Sheckard,1,No Change
1904,Jimmy Slagle,1,No Change
1904,Jimmy Williams,1,No Change
1904,Joe Cassidy,1,No Change
1904,Joe Corbett,1,No Change
1904,Joe Kelley,1,No Change
1904,Joe McGinnity,1,No Change
1904,Joe Stanley,1,No Change
1904,Joe Stewart,1,No Change
1904,Joe Sugden,1,No Change
1904,Joe Tinker,1,No Change
1904,John Anderson,1,No Change
1904,John Barry,2,Utility Tryout
1904,John Barthold,1,No Change
1904,John Brackenridge,1,No Change
1904,John Butler,1,No Change
1904,John Dobbs,1,No Change
1904,John Farrell,1,No Change
1904,John Ganzel,1,No Change
1904,John McGraw,1,No Change
1904,John McPherson,1,No Change
1904,John O'Neill,2,Utility Tryout
1904,John Rudolph,1,No Change
1904,John Titus,1,No Change
1904,Johnny Evers,1,No Change
1904,Johnny Kling,1,No Change
1904,Johnny Lush,1,No Change
1904,Josef Koukalik,1,No Change
1904,Kaiser Wilhelm,1,No Change
1904,Kid Elberfeld,1,No Change
1904,Kid Gleason,1,No Change
1904,Kid Nichols,1,No Change
1904,Kid O'Hara,1,No Change
1904,Kip Selbach,2,Utility Tryout
1904,Kitty Bransfield,1,No Change
1904,Klondike Douglass,1,No Change
1904,Larry McLean,1,No Change
1904,Lave Cross,1,No Change
1904,Lee Tannehill,1,No Change
1904,Lefty Herring,1,No Change
1904,Lew Drill,2,Utility Tryout
1904,Lew Moren,1,No Change
1904,Lew Ritter,1,No Change
1904,Lou Bruce,1,No Change
1904,Lou Criger,1,No Change
1904,Luther Taylor,1,No Change
1904,Malachi Kittridge,1,No Change
1904,Matty McIntyre,1,No Change
1904,Mike Donlin,2,Utility Tryout
1904,Mike Donovan,1,No Change
1904,Mike Grady,1,No Change
1904,Mike Heydon,1,No Change
1904,Mike Kahoe,1,No Change
1904,Mike Lynch,1,No Change
1904,Mike McCormack,1,No Change
1904,Mike O'Neill,1,No Change
1904,Miller Huggins,1,No Change
1904,Monte Beville,2,Utility Tryout
1904,Monte Cross,1,No Change
1904,Mordecai Brown,1,No Change
1904,Nap Lajoie,1,No Change
1904,Ned Garvin,2,Utility Tryout
1904,Nick Altrock,1,No Change
1904,Noodles Hahn,1,No Change
1904,Norwood Gibson,1,No Change
1904,Ollie Pickering,1,No Change
1904,Orth Collins,1,No Change
1904,Oscar Jones,1,No Change
1904,Ossee Schrecongost,1,No Change
1904,Otto Hess,1,No Change
1904,Otto Krueger,1,No Change
1904,Otto Williams,1,No Change
1904,Pat Carney,1,No Change
1904,Pat Hynes,1,No Change
1904,Pat Moran,1,No Change
1904,Patsy Donovan,1,No Change
1904,Patsy Dougherty,2,Utility Tryout
1904,Patsy Flaherty,2,Utility Tryout
1904,Peaches O'Neill,1,No Change
1904,Pete Noonan,1,No Change
1904,Phil Geier,1,No Change
1904,Pinky Swander,1,No Change
1904,Rabbit Robinson,1,No Change
1904,Ralph Caldwell,1,No Change
1904,Red Ames,1,No Change
1904,Red Donahue,1,No Change
1904,Red Dooin,1,No Change
1904,Red Kleinow,1,No Change
1904,Roger Bresnahan,1,No Change
1904,Roscoe Miller,1,No Change
1904,Roy Patterson,1,No Change
1904,Roy Thomas,1,No Change
1904,Rube Vinson,1,No Change
1904,Rube Waddell,1,No Change
1904,Rudy Hulswitt,1,No Change
1904,Sam Crawford,1,No Change
1904,Sam Leever,1,No Change
1904,Sam Mertes,1,No Change
1904,Sam Woodruff,1,No Change
1904,Sammy Strang,1,No Change
1904,She Donahue,2,Utility Tryout
1904,Sherry Magee,1,No Change
1904,Simmy Murch,1,No Change
1904,Socks Seybold,1,No Change
1904,Solly Hofman,1,No Change
1904,Spike Shannon,1,No Change
1904,Terry Turner,1,No Change
1904,Togie Pittinger,1,No Change
1904,Tom Barry,1,No Change
1904,Tom Doran,1,No Change
1904,Tom Dougherty,1,No Change
1904,Tom Fisher,1,No Change
1904,Tom Fleming,1,No Change
1904,Tom Hughes,2,Utility Tryout
1904,Tom Jones,1,No Change
1904,Tom Needham,1,No Change
1904,Tom Stankard,1,No Change
1904,Tom Stanton,1,No Change
1904,Tom Walker,1,No Change
